CCA3,"Año,",PIB ($)
BOL,2005,20183534000
BOL,2006,21151740000
BOL,2007,22117186000
BOL,2008,23477060000
BOL,2009,24265185000
BOL,2010,25266543000
BOL,2011,26581436000
BOL,2012,27943010000
BOL,2013,29842020000
BOL,2014,31471565000
BOL,2015,33000198000
BOL,2016,34407300000
BOL,2017,35850756000
BOL,2018,37364957000
BOL,2019,38193230000
BOL,2020,34855950000
BOL,2021,36986126000
BOL,2022,38319727000
BIH,1994,2436038000
BIH,1995,2942733600
BIH,1996,5560520700
BIH,1997,7472760300
BIH,1998,8638510000
BIH,1999,9467808000
BIH,2000,10676418000
BIH,2001,10935140000
BIH,2002,11484898000
BIH,2003,11929036000
BIH,2004,12683579000
BIH,2005,13177881000
BIH,2006,13891331000
BIH,2007,14704965000
BIH,2008,15505478000
BIH,2009,15039622000
BIH,2010,15169816000
BIH,2011,15315372000
BIH,2012,15189505000
BIH,2013,15546437000
BIH,2014,15725819000
BIH,2015,16404349000
BIH,2016,16936220000
BIH,2017,17485648000
BIH,2018,18154912000
BIH,2019,18679106000
BIH,2020,18115912000
BIH,2021,19454978000
BIH,2022,20253843000
BWA,1960,203297650
BWA,1961,216193390
BWA,1962,230606290
BWA,1963,244260590
BWA,1964,260949220
BWA,1965,276120670
BWA,1966,293637820
BWA,1967,311034600
BWA,1968,343901760
BWA,1969,395911420
BWA,1970,463692540
BWA,1971,583423100
BWA,1972,737224700
BWA,1973,894277060
BWA,1974,972953700
BWA,1975,1055131840
BWA,1976,1167475700
BWA,1977,1307713400
BWA,1978,1495145300
BWA,1979,1676784400
BWA,1980,1877778800
BWA,1981,2047996800
BWA,1982,2297146600
BWA,1983,2599146200
BWA,1984,2821253000
BWA,1985,3022275000
BWA,1986,3269283300
BWA,1987,3657737200
BWA,1988,4369166000
BWA,1989,4939753000
BWA,1990,5274313700
BWA,1991,5667709400
BWA,1992,5833041000
BWA,1993,5944808000
BWA,1994,6160481000
BWA,1995,6593587700
BWA,1996,6977980400
BWA,1997,7558959600
BWA,1998,7592496000
BWA,1999,8326481000
BWA,2000,8491986000
BWA,2001,8513264600
BWA,2002,9029980000
BWA,2003,9447697000
BWA,2004,9703335000
BWA,2005,10145482000
BWA,2006,10994037000
BWA,2007,11630873000
BWA,2008,12009117000
BWA,2009,10310520000
BWA,2010,11354171000
BWA,2011,12130630000
BWA,2012,12109899000
BWA,2013,13454439000
BWA,2014,14220640000
BWA,2015,13530749000
BWA,2016,14505561000
BWA,2017,15102373000
BWA,2018,15734874000
BWA,2019,16211987000
BWA,2020,14796884000
BWA,2021,16553327000
BWA,2022,17511420000
BRA,1960,188463860000
BRA,1961,204671760000
BRA,1962,218180100000
BRA,1963,219489170000
BRA,1964,226951800000
BRA,1965,232398650000
BRA,1966,247969350000
BRA,1967,258384070000
BRA,1968,283705700000
BRA,1969,310657740000
BRA,1970,342966140000
BRA,1971,381868540000
BRA,1972,427464980000
BRA,1973,487176370000
BRA,1974,526900430000
BRA,1975,554123500000
BRA,1976,610960700000
BRA,1977,641107500000
BRA,1978,672969850000
BRA,1979,718459700000
BRA,1980,784558000000
BRA,1981,751214260000
BRA,1982,757449360000
BRA,1983,735256050000
BRA,1984,774959900000
BRA,1985,835794240000
BRA,1986,898395300000
BRA,1987,930108600000
BRA,1988,929550500000
BRA,1989,958924300000
BRA,1990,917211100000
BRA,1991,926678450000
BRA,1992,921636700000
BRA,1993,967024440000
BRA,1994,1023623100000
BRA,1995,1066858840000
BRA,1996,1090424300000
BRA,1997,1127442500000
BRA,1998,1131254400000
BRA,1999,1136548000000
BRA,2000,1186419000000
BRA,2001,1202909100000
BRA,2002,1239639500000
BRA,2003,1253781700000
BRA,2004,1325999000000
BRA,2005,1368459300000
BRA,2006,1422677500000
BRA,2007,1509032200000
BRA,2008,1585905100000
BRA,2009,1583910000000
BRA,2010,1703150200000
BRA,2011,1770840700000
BRA,2012,1804861600000
BRA,2013,1859094400000
BRA,2014,1868463500000
BRA,2015,1802212200000
BRA,2016,1743173200000
BRA,2017,1766233100000
BRA,2018,1797736900000
BRA,2019,1819683200000
BRA,2020,1760056600000
BRA,2021,1847863100000
BRA,2022,1901461000000
BRN,1974,6708374500
BRN,1975,6732220000
BRN,1976,8089125400
BRN,1977,8972191000
BRN,1978,9580131000
BRN,1979,11741642000
BRN,1980,10920114000
BRN,1981,8755015000
BRN,1982,9101420000
BRN,1983,9147060000
BRN,1984,9201931000
BRN,1985,9064754000
BRN,1986,8818603000
BRN,1987,8995781000
BRN,1988,9094497000
BRN,1989,8996806000
BRN,1990,9094819000
BRN,1991,9380937000
BRN,1992,9827336000
BRN,1993,9857268000
BRN,1994,10167318000
BRN,1995,10622682000
BRN,1996,10928436000
BRN,1997,10767661000
BRN,1998,10707523000
BRN,1999,11034333000
BRN,2000,11348747000
BRN,2001,11660162000
BRN,2002,12111655000
BRN,2003,12463371000
BRN,2004,12526226000
BRN,2005,12574766000
BRN,2006,13127769000
BRN,2007,13148063000
BRN,2008,12893027000
BRN,2009,12665525000
BRN,2010,12994698000
BRN,2011,13481391000
BRN,2012,13604455000
BRN,2013,13315220000
BRN,2014,12981228000
BRN,2015,12930292000
BRN,2016,12609889000
BRN,2017,12777425000
BRN,2018,12784099000
BRN,2019,13278730000
BRN,2020,13429254000
BRN,2021,13215627000
BRN,2022,13000433000
BGR,1980,30408546000
BGR,1981,31898614000
BGR,1982,32643308000
BGR,1983,33763074000
BGR,1984,34909820000
BGR,1985,35846603000
BGR,1986,37354885000
BGR,1987,39616540000
BGR,1988,43952447000
BGR,1989,42506465000
BGR,1990,38630990000
BGR,1991,35368464000
BGR,1992,32796334000
BGR,1993,32310878000
BGR,1994,32898294000
BGR,1995,33839850000
BGR,1996,35601347000
BGR,1997,30576080000
BGR,1998,31734645000
BGR,1999,29070174000
BGR,2000,30403690000
BGR,2001,31566236000
BGR,2002,33419784000
BGR,2003,35170030000
BGR,2004,37459747000
BGR,2005,40103040000
BGR,2006,42831086000
BGR,2007,45681230000
BGR,2008,48481290000
BGR,2009,46858550000
BGR,2010,47587370000
BGR,2011,48582030000
BGR,2012,48945820000
BGR,2013,48680165000
BGR,2014,49142360000
BGR,2015,50811994000
BGR,2016,52349886000
BGR,2017,53787378000
BGR,2018,55236895000
BGR,2019,57465807000
BGR,2020,55186625000
BGR,2021,59414884000
BGR,2022,61747770000
BFA,1960,1166782800
BFA,1961,1213966600
BFA,1962,1288368300
BFA,1963,1272031500
BFA,1964,1301069700
BFA,1965,1350049000
BFA,1966,1357307100
BFA,1967,1477066500
BFA,1968,1522423900
BFA,1969,1553269500
BFA,1970,1555087100
BFA,1971,1577065700
BFA,1972,1613519600
BFA,1973,1620769700
BFA,1974,1755073500
BFA,1975,1807697300
BFA,1976,1961982300
BFA,1977,1969248600
BFA,1978,2059988200
BFA,1979,2135478900
BFA,1980,2152496000
BFA,1981,2244091400
BFA,1982,2458675700
BFA,1983,2467182300
BFA,1984,2423298800
BFA,1985,2629699800
BFA,1986,2838902000
BFA,1987,2832192800
BFA,1988,2996335000
BFA,1989,3060764400
BFA,1990,3042310100
BFA,1991,3318247200
BFA,1992,3325969200
BFA,1993,3441093600
BFA,1994,3486344200
BFA,1995,3685636900
BFA,1996,4091600100
BFA,1997,4350060000
BFA,1998,4667950000
BFA,1999,5013156000
BFA,2000,5107828000
BFA,2001,5445629400
BFA,2002,5682675700
BFA,2003,6126066000
BFA,2004,6400419300
BFA,2005,6954815500
BFA,2006,7389711400
BFA,2007,7693530600
BFA,2008,8139754500
BFA,2009,8380850000
BFA,2010,9088721000
BFA,2011,9690627000
BFA,2012,10315931000
BFA,2013,10913490000
BFA,2014,11385700000
BFA,2015,11832159000
BFA,2016,12537117000
BFA,2017,13314855000
BFA,2018,14194245000
BFA,2019,14973005000
BFA,2020,15260785000
BFA,2021,16319557000
BFA,2022,16610125000
BDI,1960,798536060
BDI,1961,688768200
BDI,1962,751192300
BDI,1963,782257200
BDI,1964,831328500
BDI,1965,864309200
BDI,1966,904179700
BDI,1967,1029151040
BDI,1968,1026085400
BDI,1969,1011109250
BDI,1970,1226735100
BDI,1971,1260431400
BDI,1972,1179713800
BDI,1973,1260984800
BDI,1974,1251819500
BDI,1975,1260556300
BDI,1976,1360678000
BDI,1977,1516740200
BDI,1978,1502474200
BDI,1979,1527489700
BDI,1980,1542628000
BDI,1981,1730262000
BDI,1982,1712032000
BDI,1983,1775639700
BDI,1984,1778401500
BDI,1985,1987953800
BDI,1986,2052565900
BDI,1987,2165520600
BDI,1988,2274468400
BDI,1989,2305162500
BDI,1990,2385839000
BDI,1991,2505055500
BDI,1992,2530356500
BDI,1993,2372462300
BDI,1994,2281597000
BDI,1995,2100894500
BDI,1996,1932822900
BDI,1997,1902091000
BDI,1998,1992440300
BDI,1999,1972316700
BDI,2000,1955416600
BDI,2001,1995616300
BDI,2002,2084351600
BDI,2003,2058844900
BDI,2004,2158362400
BDI,2005,2177787600
BDI,2006,2295689000
BDI,2007,2374934800
BDI,2008,2490397400
BDI,2009,2585350000
BDI,2010,2717827600
BDI,2011,2827426600
BDI,2012,2953154000
BDI,2013,3098572800
BDI,2014,3229972500
BDI,2015,3104003600
BDI,2016,3085379600
BDI,2017,3100806400
BDI,2018,3150727400
BDI,2019,3207836400
BDI,2020,3218331100
BDI,2021,3318099200
BDI,2022,3379451000
KHM,1993,5775009300
KHM,1994,3764807000
KHM,1995,4137653500
KHM,1996,4381672000
KHM,1997,4557229000
KHM,1998,4770581500
KHM,1999,5376702000
KHM,2000,5914027000
KHM,2001,6395925000
KHM,2002,6816709000
KHM,2003,7396531000
KHM,2004,8161371600
KHM,2005,9242760000
KHM,2006,10238306000
KHM,2007,11283900000
KHM,2008,12038971000
KHM,2009,12049409000
KHM,2010,12767924000
KHM,2011,13670562000
KHM,2012,14670337000
KHM,2013,15749585000
KHM,2014,16874510000
KHM,2015,18049954000
KHM,2016,19301415000
KHM,2017,20651915000
KHM,2018,22194442000
KHM,2019,23760062000
KHM,2020,23024450000
KHM,2021,23721260000
KHM,2022,24964207000
CMR,1960,4827329500
CMR,1961,4884470000
CMR,1962,5033033700
CMR,1963,5221397500
CMR,1964,5406609000
CMR,1965,5516150000
CMR,1966,5770717000
CMR,1967,5141013000
CMR,1968,5467278300
CMR,1969,5735255600
CMR,1970,5912594000
CMR,1971,6118335000
CMR,1972,6281929000
CMR,1973,6618369500
CMR,1974,7328803000
CMR,1975,8152931000
CMR,1976,7704916000
CMR,1977,8763562000
CMR,1978,10691808000
CMR,1979,11337072000
CMR,1980,11114266000
CMR,1981,13012880000
CMR,1982,13990954000
CMR,1983,14951689000
CMR,1984,16069264000
CMR,1985,17364955000
CMR,1986,18540851000
CMR,1987,18142845000
CMR,1988,16723415000
CMR,1989,16419196000
CMR,1990,15416690000
CMR,1991,14829529000
CMR,1992,14369814000
CMR,1993,13229990000
CMR,1994,13478291000
CMR,1995,13868354000
CMR,1996,14452915000
CMR,1997,15107244000
CMR,1998,15821142000
CMR,1999,16534881000
CMR,2000,17168567000
CMR,2001,17910980000
CMR,2002,18712860000
CMR,2003,19733301000
CMR,2004,21124274000
CMR,2005,21594980000
CMR,2006,22417660000
CMR,2007,23387804000
CMR,2008,24053813000
CMR,2009,24674222000
CMR,2010,25389533000
CMR,2011,26247500000
CMR,2012,27461704000
CMR,2013,28833560000
CMR,2014,30482788000
CMR,2015,32210233000
CMR,2016,33671223000
CMR,2017,34863580000
CMR,2018,36242612000
CMR,2019,37502067000
CMR,2020,37599547000
CMR,2021,38854943000
CMR,2022,40247034000
CAN,1960,254847120000
CAN,1961,262908690000
CAN,1962,282430670000
CAN,1963,297539440000
CAN,1964,317304670000
CAN,1965,337347870000
CAN,1966,359967030000
CAN,1967,371094360000
CAN,1968,389632980000
CAN,1969,409291750000
CAN,1970,456950050000
CAN,1971,475314160000
CAN,1972,501549960000
CAN,1973,535297460000
CAN,1974,553271560000
CAN,1975,561821800000
CAN,1976,594909100000
CAN,1977,615938060000
CAN,1978,638949300000
CAN,1979,662751500000
CAN,1980,677180900000
CAN,1981,700307100000
CAN,1982,678134300000
CAN,1983,695509840000
CAN,1984,736534900000
CAN,1985,771429600000
CAN,1986,787795350000
CAN,1987,819874500000
CAN,1988,856037850000
CAN,1989,876046250000
CAN,1990,877824200000
CAN,1991,859468400000
CAN,1992,867121700000
CAN,1993,890167200000
CAN,1994,930171800000
CAN,1995,955122060000
CAN,1996,971253700000
CAN,1997,1012825000000
CAN,1998,1052253100000
CAN,1999,1106349500000
CAN,2000,1163199600000
CAN,2001,1185010800000
CAN,2002,1220552300000
CAN,2003,1242600200000
CAN,2004,1281025900000
CAN,2005,1322152600000
CAN,2006,1357030400000
CAN,2007,1384848200000
CAN,2008,1398633000000
CAN,2009,1357861600000
CAN,2010,1399830500000
CAN,2011,1443745900000
CAN,2012,1469093200000
CAN,2013,1503261600000
CAN,2014,1546457300000
CAN,2015,1556508800000
CAN,2016,1572674000000
CAN,2017,1620386300000
CAN,2018,1664832900000
CAN,2019,1696605100000
CAN,2020,1611126100000
CAN,2021,1696305800000
CAN,2022,1761102300000
CPV,1980,188082000
CPV,1981,203977860
CPV,1982,209740300
CPV,1983,229709150
CPV,1984,238399660
CPV,1985,259002370
CPV,1986,266439500
CPV,1987,277920540
CPV,1988,294587040
CPV,1989,311372480
CPV,1990,313527700
CPV,1991,317930080
CPV,1992,352704160
CPV,1993,383418750
CPV,1994,456968580
CPV,1995,521911300
CPV,1996,581130100
CPV,1997,645742600
CPV,1998,726572000
CPV,1999,808112700
CPV,2000,923550500
CPV,2001,944160960
CPV,2002,993737860
CPV,2003,1035238900
CPV,2004,1140803000
CPV,2005,1219660500
CPV,2006,1317035100
CPV,2007,1516838400
CPV,2008,1623608800
CPV,2009,1599196500
CPV,2010,1628564500
CPV,2011,1692481000
CPV,2012,1710821600
CPV,2013,1721636400
CPV,2014,1733630300
CPV,2015,1749857700
CPV,2016,1824764000
CPV,2017,1907814800
CPV,2018,1978536800
CPV,2019,2116002000
CPV,2020,1675762000
CPV,2021,1769857400
CPV,2022,2072800300
CYM,2006,4633486000
CYM,2007,4780025300
CYM,2008,4762941400
CYM,2009,4419987000
CYM,2010,4299956000
CYM,2011,4350225400
CYM,2012,4403722000
CYM,2013,4460060700
CYM,2014,4578454000
CYM,2015,4708167000
CYM,2016,4860710400
CYM,2017,5015478000
CYM,2018,5229502000
CYM,2019,5434270000
CYM,2020,5156680000
CYM,2021,5364425700
CYM,2022,5561542000
CAF,1960,980371500
CAF,1961,1028934700
CAF,1962,990722200
CAF,1963,983717600
CAF,1964,1004182140
CAF,1965,1013697600
CAF,1966,1020233700
CAF,1967,1067946100
CAF,1968,1082941300
CAF,1969,1159738500
CAF,1970,1186793900
CAF,1971,1200207000
CAF,1972,1200196600
CAF,1973,1222867600
CAF,1974,1300385700
CAF,1975,1305652000
CAF,1976,1376581800
CAF,1977,1428977800
CAF,1978,1446257400
CAF,1979,1410605200
CAF,1980,1347429200
CAF,1981,1326618800
CAF,1982,1428977800
CAF,1983,1312851700
CAF,1984,1437332700
CAF,1985,1493779800
CAF,1986,1547227000
CAF,1987,1470809600
CAF,1988,1495962900
CAF,1989,1525542100
CAF,1990,1492780700
CAF,1991,1484532500
CAF,1992,1389164900
CAF,1993,1393822500
CAF,1994,1462119000
CAF,1995,1567392300
CAF,1996,1504695200
CAF,1997,1584443000
CAF,1998,1658914200
CAF,1999,1718634600
CAF,2000,1675850400
CAF,2001,1750672800
CAF,2002,1813986600
CAF,2003,1716076900
CAF,2004,1818953700
CAF,2005,1835473700
CAF,2006,1923045600
CAF,2007,2011650700
CAF,2008,2052972500
CAF,2009,2229266700
CAF,2010,2332500000
CAF,2011,2430339300
CAF,2012,2553163000
CAF,2013,1624016500
CAF,2014,1625333000
CAF,2015,1695825700
CAF,2016,1776382800
CAF,2017,1856804600
CAF,2018,1927167100
CAF,2019,1986909300
CAF,2020,2004791600
CAF,2021,2024497000
CAF,2022,2034662300
TCD,1960,1696963300
TCD,1961,1720682500
TCD,1962,1812913200
TCD,1963,1783916400
TCD,1964,1739123300
TCD,1965,1749666400
TCD,1966,1718048300
TCD,1967,1731229200
TCD,1968,1723313700
TCD,1969,1841900300
TCD,1970,1876153200
TCD,1971,1833984400
TCD,1972,1855068200
TCD,1973,1699597000
TCD,1974,1783928600
TCD,1975,1944665200
TCD,1976,2002631200
TCD,1977,2047382500
TCD,1978,2037767300
TCD,1979,1600847700
TCD,1980,1504033800
TCD,1981,1519719700
TCD,1982,1600973000
TCD,1983,1851985200
TCD,1984,1889930500
TCD,1985,2301798700
TCD,1986,2207847000
TCD,1987,2155105800
TCD,1988,2488767000
TCD,1989,2610336500
TCD,1990,2501264400
TCD,1991,2714750700
TCD,1992,2931970000
TCD,1993,2471362300
TCD,1994,2721881600
TCD,1995,2755539000
TCD,1996,2816559600
TCD,1997,2975790800
TCD,1998,3182655200
TCD,1999,3160922400
TCD,2000,3133116400
TCD,2001,3498379300
TCD,2002,3795434000
TCD,2003,4354185000
TCD,2004,5818470400
TCD,2005,6826959000
TCD,2006,6871215000
TCD,2007,7096007000
TCD,2008,7312626000
TCD,2009,7621050400
TCD,2010,8653710000
TCD,2011,8660881000
TCD,2012,9430191000
TCD,2013,9967712000
TCD,2014,10655483000
TCD,2015,10950392000
TCD,2016,10265387000
TCD,2017,9958586000
TCD,2018,10195006000
TCD,2019,10526057000
TCD,2020,10357639000
TCD,2021,10233349000
TCD,2022,10462165000
CHL,1960,26775250000
CHL,1961,28179685000
CHL,1962,29314392000
CHL,1963,31026393000
CHL,1964,31819807000
CHL,1965,32122182000
CHL,1966,35731510000
CHL,1967,37023560000
CHL,1968,38353450000
CHL,1969,39863804000
CHL,1970,40592900000
CHL,1971,44417840000
CHL,1972,43964800000
CHL,1973,41753702000
CHL,1974,42748340000
CHL,1975,37228630000
CHL,1976,38655447000
CHL,1977,42692887000
CHL,1978,45980713000
CHL,1979,49851507000
CHL,1980,53832960000
CHL,1981,57345757000
CHL,1982,51029520000
CHL,1983,48469156000
CHL,1984,50458178000
CHL,1985,52481507000
CHL,1986,55303803000
CHL,1987,58876686000
CHL,1988,63201243000
CHL,1989,69472944000
CHL,1990,71788870000
CHL,1991,77391560000
CHL,1992,86033646000
CHL,1993,91702215000
CHL,1994,96315020000
CHL,1995,104919120000
CHL,1996,112056690000
CHL,1997,120339620000
CHL,1998,125370884000
CHL,1999,125027836000
CHL,2000,131243745000
CHL,2001,135383220000
CHL,2002,139719260000
CHL,2003,146318560000
CHL,2004,156084220000
CHL,2005,165194940000
CHL,2006,175189210000
CHL,2007,184243390000
CHL,2008,191225100000
CHL,2009,189087140000
CHL,2010,200151860000
CHL,2011,212609090000
CHL,2012,225695900000
CHL,2013,233163080000
CHL,2014,237342870000
CHL,2015,242450350000
CHL,2016,246700600000
CHL,2017,250050050000
CHL,2018,260027120000
CHL,2019,261959450000
CHL,2020,245861400000
CHL,2021,274719210000
CHL,2022,281423480000
CHN,1960,158907450000
CHN,1961,115573390000
CHN,1962,109124395000
CHN,1963,120364200000
CHN,1964,142246410000
CHN,1965,166357190000
CHN,1966,184074220000
CHN,1967,173453150000
CHN,1968,166341560000
CHN,1969,194519830000
CHN,1970,232062160000
CHN,1971,248445730000
CHN,1972,257911520000
CHN,1973,277925460000
CHN,1974,284345530000
CHN,1975,309140460000
CHN,1976,304286960000
CHN,1977,327321500000
CHN,1978,364393820000
CHN,1979,392056140000
CHN,1980,422770400000
CHN,1981,444385660000
CHN,1982,484456400000
CHN,1983,536633340000
CHN,1984,618156200000
CHN,1985,701178800000
CHN,1986,763934000000
CHN,1987,852989050000
CHN,1988,948716600000
CHN,1989,988622750000
CHN,1990,1027379300000
CHN,1991,1122543200000
CHN,1992,1282219700000
CHN,1993,1460239600000
CHN,1994,1650608200000
CHN,1995,1831415000000
CHN,1996,2013138300000
CHN,1997,2199087500000
CHN,1998,2371626700000
CHN,1999,2553332600000
CHN,2000,2770113000000
CHN,2001,3001022200000
CHN,2002,3275124400000
CHN,2003,3603882300000
CHN,2004,3968365500000
CHN,2005,4420544000000
CHN,2006,4982880000000
CHN,2007,5691986700000
CHN,2008,6241302000000
CHN,2009,6827905000000
CHN,2010,7554112000000
CHN,2011,8275592500000
CHN,2012,8926364000000
CHN,2013,9619598000000
CHN,2014,10333927000000
CHN,2015,11061573000000
CHN,2016,11819153000000
CHN,2017,12640253000000
CHN,2018,13493442000000
CHN,2019,14296370000000
CHN,2020,14616413000000
CHN,2021,15851277000000
CHN,2022,16325085000000
COL,1960,30607352000
COL,1961,32165026000
COL,1962,33905762000
COL,1963,35020145000
COL,1964,37179820000
COL,1965,38518297000
COL,1966,40535396000
COL,1967,42211480000
COL,1968,44715938000
COL,1969,47444734000
COL,1970,50390008000
COL,1971,53393617000
COL,1972,57488454000
COL,1973,61353378000
COL,1974,64878590000
COL,1975,66385887000
COL,1976,69524860000
COL,1977,72416050000
COL,1978,78549620000
COL,1979,82774900000
COL,1980,86158205000
COL,1981,88119910000
COL,1982,88955660000
COL,1983,90355786000
COL,1984,93383320000
COL,1985,96284836000
COL,1986,101892540000
COL,1987,107363080000
COL,1988,111726500000
COL,1989,115540960000
COL,1990,120488420000
COL,1991,122900120000
COL,1992,127871345000
COL,1993,134757745000
COL,1994,142593440000
COL,1995,150011790000
COL,1996,153095820000
COL,1997,158347440000
COL,1998,159249680000
COL,1999,152554800000
COL,2000,157016820000
COL,2001,159651400000
COL,2002,163649040000
COL,2003,170061250000
COL,2004,179130660000
COL,2005,187780450000
COL,2006,200393420000
COL,2007,213896310000
COL,2008,220919480000
COL,2009,223437200000
COL,2010,233479930000
COL,2011,249701860000
COL,2012,259471790000
COL,2013,272793060000
COL,2014,285066100000
COL,2015,293492360000
COL,2016,299618660000
COL,2017,303691560000
COL,2018,311479200000
COL,2019,321405600000
COL,2020,298096300000
COL,2021,330935170000
COL,2022,354949700000
COM,1980,396529300
COM,1981,411854880
COM,1982,438144900
COM,1983,459269600
COM,1984,478146980
COM,1985,489048540
COM,1986,498182080
COM,1987,506341220
COM,1988,519948500
COM,1989,503412830
COM,1990,529042750
COM,1991,500497540
COM,1992,543194900
COM,1993,559523650
COM,1994,529998820
COM,1995,549132860
COM,1996,542039740
COM,1997,563884800
COM,1998,571116740
COM,1999,582107300
COM,2000,645253600
COM,2001,660306800
COM,2002,675658560
COM,2003,689873540
COM,2004,703116800
COM,2005,723068000
COM,2006,742207360
COM,2007,748145340
COM,2008,777806400
COM,2009,803013060
COM,2010,833349060
COM,2011,867878900
COM,2012,895376830
COM,2013,935366600
COM,2014,955071550
COM,2015,966029600
COM,2016,998106100
COM,2017,1036191500
COM,2018,1073934200
COM,2019,1092843900
COM,2020,1090706700
COM,2021,1113744500
COM,2022,1140337200
COG,1960,1260532900
COG,1961,1365796600
COG,1962,1436849500
COG,1963,1378954500
COG,1964,1431586400
COG,1965,1484218200
COG,1966,1504388500
COG,1967,1536225400
COG,1968,1653459800
COG,1969,1778271600
COG,1970,1891342500
COG,1971,2037979000
COG,1972,2213602800
COG,1973,2395808800
COG,1974,2584730600
COG,1975,2784571600
COG,1976,2810086400
COG,1977,2558487300
COG,1978,2721200600
COG,1979,2988238000
COG,1980,3515262000
COG,1981,4134641200
COG,1982,5110321700
COG,1983,5409477600
COG,1984,5786850300
COG,1985,5718237700
COG,1986,5325879300
COG,1987,5335965000
COG,1988,5430212600
COG,1989,5571391500
COG,1990,5627105300
COG,1991,5761895400
COG,1992,5912392700
